2016-08-20,1.2685726845345953
2016-08-21,1.1984410312763702
2016-08-22,1.1851925749029617
2016-08-23,1.1876235513147275
2016-08-24,1.0652904132438894
2016-08-25,0.9341639700112854
2016-08-26,0.9055465996287132
2016-08-27,0.8055628833310227
2016-08-28,0.7490240780660421
2016-08-29,0.6816854727201996
2016-08-30,0.6487981892832453
2016-08-31,0.5959632670996713
2016-09-01,0.5209188497823223
2016-09-02,0.4592809921081464
2016-09-03,0.4228495087157007
2016-09-04,0.40563316290554435
2016-09-05,0.3219712528531688
2016-09-06,0.26460730618989203
2016-09-07,0.23009836557215407
2016-09-08,0.21164466488349468
2016-09-09,0.14832517598038988
2016-09-10,0.11984275158711957
2016-09-11,0.011936664976640024
2016-09-12,-0.004396972984705688
2016-09-13,-0.015969228331164733
2016-09-14,-0.07491762508133544
2016-09-15,-0.16066212951191197
2016-09-16,-0.24386526720313323
2016-09-17,-0.30545059423499143
2016-09-18,-0.19012594272092528
2016-09-19,-0.4857198495759251
2016-09-20,-0.6210401906367907
2016-09-21,-0.7558176638600571
2016-09-22,-1.0209775696705294
2016-09-23,-1.1368264209433823
2016-09-24,-1.3078870612061149
2016-09-25,-1.462403618226275
2016-09-26,-1.4969239452560354
2016-09-27,-1.580868052595363
2016-09-28,-1.74682830899308
2016-09-29,-1.8081119378687784
2016-09-30,-1.912283080679806
2016-10-01,-1.8791424410353976
2016-10-02,-1.5524420983347695
2016-10-03,-1.2563159346634165
2016-10-04,-1.0257088706332131
2016-10-05,-0.6844897321783943
2016-10-06,-0.4940892248513723
2016-10-07,-0.31442763528399387
2016-10-08,-0.19498047456505063
2016-10-09,0.007298818107135446
2016-10-10,0.3191702827407204
2016-10-11,0.601026012300144
2016-10-12,0.3756178618530887
2016-10-13,0.8843096482580433
2016-10-14,1.1143003765272268
2016-10-15,0.7624533872579466
2016-10-16,0.6586534139580001
2016-10-17,0.5528040856833725
2016-10-18,-0.018866982691360192
2016-10-19,-0.6398526037019816
2016-10-20,-1.1498610529011184
2016-10-21,-1.51565937201207
2016-10-22,-1.8076957126786344
2016-10-23,-1.3190297788171297
2016-10-24,-1.2545130622518732
2016-10-25,-1.3038922014973489
2016-10-26,-1.0826184061865707
2016-10-27,-0.805689991784276
2016-10-28,-0.9528974745852749
2016-10-29,-0.5110866368053824
2016-10-30,-0.32130084407940374
2016-10-31,-0.46018812800648684
2016-11-01,-0.05674507486865936
2016-11-02,0.12667916817738925
2016-11-03,-0.6678300122440285
2016-11-04,-0.7158415283528247
2016-11-05,-0.8409950816644508
2016-11-06,-0.828014969238931
2016-11-07,-0.9917655648969276
2016-11-08,-1.0162124555266152
2016-11-09,-0.98712386118081
2016-11-10,-1.1723834604957364
2016-11-11,-1.2335531698467923
2016-11-12,-1.5536295924340118
2016-11-13,-1.091347186335745
2016-11-14,-1.0285518053973934
2016-11-15,-0.9902572617181553
2016-11-16,-0.4432797660154053
2016-11-17,-0.8054862300543627
2016-11-18,-0.5695760740185722
2016-11-19,-0.6613042769586234
2016-11-20,-0.7702466639735547
2016-11-21,-0.6660355581429888
2016-11-22,-0.6238216557288693
2016-11-23,-0.7137387316305355
2016-11-24,-0.6935176543284268
2016-11-25,-0.6413744886336105
2016-11-26,-0.7640269212375272
2016-11-27,-0.7542641050648419
2016-11-28,-0.7585178480549426
2016-11-29,-0.7906605392116858
2016-11-30,-0.6678941282402802
2016-12-01,-0.573845229559487
2016-12-02,-0.3762155754944019
2016-12-03,-0.41337405560930157
2016-12-04,-0.48016459535050077
2016-12-05,-2.0448335944018097
2016-12-06,-2.1077420757294343
2016-12-07,-1.8877969480402519
2016-12-08,-1.7368614742391757
2016-12-09,-1.8724874149820048
2016-12-10,-2.106301834591392
2016-12-11,-2.3915964283154794
2016-12-12,-2.5162811674531107
2016-12-13,-2.570447279934833
2016-12-14,-2.5651128712156805
2016-12-15,-2.580626247898227
2016-12-16,-2.4024239183407454
2016-12-17,-1.567253132375749
2016-12-18,-1.4164117509225702
2016-12-19,-1.218437442714817
2016-12-20,-0.8279831502110129
2016-12-21,-0.37250204364218803
2016-12-22,0.5795819455468324
2016-12-23,4.1837409382706
2016-12-24,2.9933994145264387
2016-12-25,1.314051819753728
2016-12-26,0.4868397370809378
2016-12-27,0.5135316623797104
2016-12-28,0.13262893447418458
2016-12-29,-1.6140825187227354
2016-12-30,-3.4384275191201623
2016-12-31,-3.7725118156520785
2017-01-01,-3.334612298627942
2017-01-02,-3.4512580744033987
2017-01-03,-3.7924104833443493
2017-01-04,-4.078404771540786
2017-01-05,-2.979774859652971
2017-01-06,-2.5523042477335087
2017-01-07,-2.2576286416141556
2017-01-08,-2.029403511587468
2017-01-09,-1.4302630159245056
2017-01-10,-1.1171219037131295
2017-01-11,-1.8323941962526311
2017-01-12,-1.7356853001978918
2017-01-13,-1.7390275073232155
2017-01-14,-1.509569985248479
2017-01-15,-1.412143762407782
2017-01-16,-1.4095176826451365
2017-01-17,-1.3820503910397703
2017-01-18,-1.282398690548772
2017-01-19,-1.192235400970849
2017-01-20,-0.9339486625408051
2017-01-21,-0.7351894408927705
2017-01-22,-0.6725900935189686
2017-01-23,-0.5293540217377648
2017-01-24,-0.3805374196629558
2017-01-25,-0.38609752648610207
2017-01-26,-0.1404350308505245
2017-01-27,0.0027126702644048152
2017-01-28,0.10937645739950083
2017-01-29,0.21298657059206832
2017-01-30,0.5102347213635477
2017-01-31,0.6494081860252934
2017-02-01,0.6988392943451297
2017-02-02,0.7546184481361151
2017-02-03,0.7514980958613191
2017-02-04,0.8511977560580439
2017-02-05,0.9607960269113577
2017-02-06,1.063868391613541
2017-02-07,1.149459818548485
2017-02-08,1.2032443686422325
2017-02-09,1.0239565411117328
2017-02-10,1.110810932250334
2017-02-11,1.2413773445484078
2017-02-12,1.3130001067650883
2017-02-13,1.383848334063249
2017-02-14,1.5981535131909186
2017-02-15,1.793723120759141
2017-02-16,1.831676483647064
2017-02-17,1.9571249181446173
2017-02-18,2.005206880024482
2017-02-19,2.0458920746583233
2017-02-20,2.0245700730239515
2017-02-21,2.100496228352887
2017-02-22,2.0620723934737217
2017-02-23,2.0925600362807577
2017-02-24,1.9323063036958956
2017-02-25,1.7241097957915374
2017-02-26,1.5647746803406826
2017-02-27,1.3073788495701035
2017-02-28,1.2082587968696863
2017-03-01,1.275330934019207
2017-03-02,1.086870606727396
2017-03-03,0.8871102048138891
2017-03-04,0.5886110809926219
2017-03-05,0.4876036488197725
2017-03-06,0.4304356583702911
2017-03-07,0.2053047087991153
2017-03-08,0.09580106839673881
2017-03-09,0.15192079766956693
2017-03-10,-0.035602005286856794
2017-03-11,0.02561331739379255
2017-03-12,-0.06228271169959345
2017-03-13,0.29373576986983174
2017-03-14,-0.031401620520777086
2017-03-15,-0.03002879787070116
2017-03-16,-0.0579115856005081
2017-03-17,-0.5027770386720346
2017-03-18,-0.762822683879379
2017-03-19,-0.8301302744460987
2017-03-20,-0.736535548070731
2017-03-21,-0.8277516588105664
2017-03-22,-1.0421347528191285
2017-03-23,-1.0135670567792767
2017-03-24,-0.845998063613235
2017-03-25,-0.911675009666013
2017-03-26,-0.9815183877109717
2017-03-27,-0.9317233211098555
2017-03-28,-0.7889480369066258
2017-03-29,-0.7354386147754897
2017-03-30,4.584273997523245
2017-03-31,3.415542147292655
2017-04-01,3.3168732645397125
2017-04-02,3.963304377151622
2017-04-03,3.796184672281208
2017-04-04,3.5478656260621606
2017-04-05,4.934505373765207
2017-04-06,3.730936146721815
2017-04-07,2.869097507938635
2017-04-08,2.9841967063717867
2017-04-09,2.132588066865653
2017-04-10,2.2011144690490094
2017-04-11,2.1011618137791626
2017-04-12,2.9881029467441875
2017-04-13,2.4617122299457224
2017-04-14,2.4620726177626286
2017-04-15,2.4959360957603716
2017-04-16,2.3156013715840746
2017-04-17,2.0629768448092585
2017-04-18,1.9450132875526134
2017-04-19,1.5862195210530083
2017-04-20,1.840130325724063
2017-04-21,2.1656691795939063
2017-04-22,2.791042292769182
2017-04-23,2.959886322431362
2017-04-24,3.121918409242809
2017-04-25,3.0041120421490284
2017-04-26,2.755228414727505
2017-04-27,2.612414632431629
2017-04-28,2.465522627384612
2017-04-29,2.8187223847647473
2017-04-30,2.5855101356321546
2017-05-01,2.449860713770977
2017-05-02,2.32835608875573
2017-05-03,3.275774198359001
2017-05-04,3.3882448814261115
2017-05-05,3.4813443488044045
2017-05-06,3.2296688871627803
2017-05-07,3.016142612978766
2017-05-08,2.2679551810916343
2017-05-09,2.6008617659519073
2017-05-10,2.1366557687690517
2017-05-11,1.7359681073190867
2017-05-12,1.1505392903835108
2017-05-13,1.253703923969236
2017-05-14,1.0205455829828678
2017-05-15,0.17857390174851925
2017-05-16,-0.22808754809922813
2017-05-17,-0.1880671788012777
2017-05-18,-0.5160285194688716
2017-05-19,-1.7388064333428488
2017-05-20,-2.459272242907236
2017-05-21,-3.0199844671079705
2017-05-22,-4.133066416674255
2017-05-23,-3.901886183540406
2017-05-24,-3.488600041196749
2017-05-25,-2.7006620899025293
2017-05-26,-2.9138789004309844
2017-05-27,-2.3413263076176345
2017-05-28,-2.51220936173608
2017-05-29,-2.5679827157095256
2017-05-30,-2.547518393857156
2017-05-31,-2.584635280331681
2017-06-01,-2.032871945337502
2017-06-02,-2.028257235368796
2017-06-03,-1.8438597708165785
2017-06-04,-1.5884846633257728
2017-06-05,-1.2713952226922167
2017-06-06,-1.1769367793589023
2017-06-07,-1.112203246890247
2017-06-08,-0.9501649440861023
2017-06-09,-0.9154120254759307
2017-06-10,-0.771544261311859
2017-06-11,-0.9439104937964719
2017-06-12,-0.6844478862843237
2017-06-13,-0.5659378447499417
2017-06-14,-0.14952722504578725
2017-06-15,-0.018463561332536692
2017-06-16,0.4210055798713615
2017-06-17,1.1191048292971024
2017-06-18,0.8406712397552413
2017-06-19,1.0367529456376408
2017-06-20,0.9611338429109206
2017-06-21,1.1043981329867831
2017-06-22,1.1202550327426106
2017-06-23,0.9676005273159481
2017-06-24,0.8780114915638461
2017-06-25,0.9789345931473776
2017-06-26,0.9492443082937119
2017-06-27,0.8098663716416653
2017-06-28,0.9186417266137081
2017-06-29,0.9261127346339874
2017-06-30,0.8766658389275616
2017-07-01,1.0118652948762559
2017-07-02,1.1376653136172972
2017-07-03,1.373422418304976
2017-07-04,1.8690002467648308
2017-07-05,1.3416700743648369
2017-07-06,1.0611310397993565
2017-07-07,0.8812714973601132
2017-07-08,1.0321650043792931
2017-07-09,0.8790926493051546
2017-07-10,0.8287611116042489
2017-07-11,0.7395571123805394
2017-07-12,0.6431063448497956
2017-07-13,0.4546768532965878
2017-07-14,0.2178801350624328
2017-07-15,0.19946983486032444
2017-07-16,0.3956297317356614
2017-07-17,0.04284640980225654
2017-07-18,-0.08628114761517038
2017-07-19,-0.4222099549912432
2017-07-20,-0.9090108142377236
2017-07-21,-0.9525630506417204
2017-07-22,-1.1582948515302713
2017-07-23,-1.3301912048951832
2017-07-24,-1.624442274580451
2017-07-25,-1.6548291853921928
2017-07-26,-1.5935849589021043
2017-07-27,-1.6831959692237688
2017-07-28,-1.6541727706988067
2017-07-29,-1.6251658008492462
2017-07-30,-1.3574188612563995
2017-07-31,-1.1468936992574845
2017-08-01,-1.258955345577113
2017-08-02,-1.195654259355107
2017-08-03,-1.0458864537256074
2017-08-04,-0.7663963482977934
2017-08-05,-0.4153697503985438
2017-08-06,-0.3168918181436303
2017-08-07,-0.11704974082385698
2017-08-08,0.35614949809735447
2017-08-09,0.7126590998841403
2017-08-10,0.8566202337370875
2017-08-11,0.790248353222605
2017-08-12,0.9970405136215494
2017-08-13,1.1151138320685932
2017-08-14,1.4305643775532382
2017-08-15,1.4712422092994364
2017-08-16,1.533080924250067
2017-08-17,1.86535164868057
2017-08-18,2.586687662688604
2017-08-19,1.9638107803849043
2017-08-20,2.646039680969599
2017-08-21,3.0351897948554556
2017-08-22,2.779026441355302
2017-08-23,3.2320907271295005
2017-08-24,2.6363024145697675
2017-08-25,2.6168441233529203
2017-08-26,2.2824241731028456
2017-08-27,3.0380595376876722
2017-08-28,2.76579947269323
2017-08-29,2.520118698205621
2017-08-30,2.3129103548929746
2017-08-31,2.4673322440918586
2017-09-01,2.904276963850701
2017-09-02,2.261117514395168
2017-09-03,1.8280384434659434
2017-09-04,1.2429057455341823
2017-09-05,1.3988505376235605
2017-09-06,1.6019802427004641
2017-09-07,1.3470765657087995
2017-09-08,0.7055115184926618
2017-09-09,0.5806741731680294
2017-09-10,0.27884209777387814
2017-09-11,0.43776716513105896
2017-09-12,0.19486679909631183
2017-09-13,0.15601000147465247
2017-09-14,-0.5095821615951244
2017-09-15,-0.5992433073190251
2017-09-16,-0.7695707612324326
2017-09-17,-0.9325752916892973
2017-09-18,-0.7453023320595834
2017-09-19,-0.8661620991992036
2017-09-20,-1.107512202569733
2017-09-21,-1.3145234681232323
2017-09-22,-1.3679095681229287
